name,day,x_au,y_au,z_au
433 Eros,494.3938585787188,1.576715622294569,-0.5441509955268308,0.19047848144760351
433 Eros,497.62519098773004,1.5820454365838064,-0.5052275770681808,0.1955159326099762
433 Eros,500.85652339674124,1.5863299147976069,-0.4659703832490536,0.20042419089589988
433 Eros,504.0878558057525,1.5895533858372595,-0.42640158383384075,0.20519839065056925
433 Eros,507.3191882147637,1.591700252872944,-0.38654404100080264,0.2098336033230585
433 Eros,510.55052062377496,1.5927550092605787,-0.34642134005901004,0.21432483667047633
433 Eros,513.7818530327862,1.5927022564401105,-0.30605782116497426,0.218667034167449
433 Eros,517.0131854417974,1.5915267239724498,-0.26547861202432,0.22285507464734855
433 Eros,520.2445178508086,1.5892132918837483,-0.2247096615551114,0.2268837722044425
433 Eros,523.4758502598199,1.58574701549776,-0.18377777447911947,0.2307478763891563
433 Eros,526.7071826688311,1.5811131529494604,-0.1427106467953625,0.23444207273189338
433 Eros,529.9385150778423,1.5752971955859734,-0.1015369020765935,0.23796098363436446
433 Eros,533.1698474868535,1.5682849014739786,-0.060286128513459825,0.24129916967117007
433 Eros,536.4011798958649,1.560062332246134,-0.018988916612984186,0.24445113134843838
433 Eros,539.6325123048761,1.5506158935324044,0.022323102562635477,0.2474113113706599
433 Eros,542.8638447138873,1.5399323792354263,0.06361721875452309,0.250174097471494
433 Eros,546.0951771228986,1.5279990199219022,0.10485960362709079,0.25273382586921983
433 Eros,549.3265095319098,1.514803535614258,0.14601527184369378,0.25508478541267515
433 Eros,552.557841940921,1.500334193277982,0.18704804232611028,0.25722122248895
433 Eros,555.7891743499322,1.4845798693099388,0.22792049996370478,0.2591373467697291
433 Eros,559.0205067589435,1.4675301173409059,0.2685939580804661,0.26082733787899437
433 Eros,562.2518391679547,1.449175241671055,0.30902842201509073,0.26228535307073064
433 Eros,565.4831715769659,1.4295063766595002,0.3491825542211722,0.2635055360112469
433 Eros,568.7145039859772,1.4085155723875078,0.38901364135182237,0.264482026766657
433 Eros,571.9458363949884,1.3861958869085529,0.42847756385579977,0.2652089731018171
433 Eros,575.1771688039996,1.3625414853862656,0.4675287686804768,0.26568054320245027
433 Eros,578.4085012130108,1.3375477464019996,0.5061202457510516,0.2658909399371265
433 Eros,581.6398336220221,1.3112113756861459,0.5442035089750183,0.2658344167799826
433 Eros,584.8711660310333,1.2835305274899034,0.581728582605779,0.2655052955183006
433 Eros,588.1024984400445,1.2545049337651872,0.6186439938892417,0.2648979858710174
433 Eros,591.3338308490557,1.2241360412582265,0.6548967730111811,0.2640070071445401
433 Eros,594.5651632580671,1.1924271565450792,0.6904324614602786,0.26282701205049946
433 Eros,597.7964956670783,1.159383598942692,0.7251951300207866,0.2613528128057974
433 Eros,601.0278280760895,1.125012861115528,0.7591274077074432,0.2595794096279898
433 Eros,604.2591604851008,1.0893247770627592,0.7921705230516286,0.2575020217281002
433 Eros,607.490492894112,1.052331697012704,0.8242643592387718,0.2551161208877543
433 Eros,610.7218253031232,1.0140486685679084,0.8553475246788387,0.25241746768738305
433 Eros,613.9531577121344,0.974493623234414,0.8853574406602868,0.24940215042647568
433 Eros,617.1844901211457,0.9336875672309799,0.9142304477882522,0.24606662674472377
433 Eros,620.4158225301569,0.8916547752087325,0.9419019329333745,0.2424077679137408
433 Eros,623.6471549391681,0.8484229852183686,0.9683064784128559,0.2384229057221762
433 Eros,626.8784873481794,0.8040235929430181,0.9933780350819436,0.23410988182195624
433 Eros,630.1098197571906,0.7584918428728364,1.0170501209244245,0.22946709933968154
433 Eros,633.3411521662018,0.7118670137368963,1.0392560465864362,0.2244935764847019
433 Eros,636.572484575213,0.6641925951358567,1.0599291690902506,0.2191890018042126
433 Eros,639.8038169842243,0.6155164519439307,1.0790031746853341,0.2135537906463631
433 Eros,643.0351493932355,0.5658909726820297,1.0964123914352508,0.20758914229577127
433 Eros,1.0,0.5503497972467248,1.1014525755304874,0.2056768071827678
433 Eros,7.0,0.45541032750815247,1.1281101181714615,0.19354913608448115
433 Eros,30.0,0.07187232079985384,1.1676850586109404,0.1372137058788209
433 Eros,180.0,-1.1781736757197632,-0.6302710752158902,-0.2540904674433802
1566 Icarus,0.0,1.0126759383120882,-1.5717312549974765,-0.44892666572679146
1566 Icarus,2.0514876432102978,1.0181431678123325,-1.5614277516778339,-0.4510744177795253
1566 Icarus,4.1029752864205955,1.023430641606108,-1.550848578838891,-0.4531425315878953
1566 Icarus,6.154462929630894,1.028535922675104,-1.5399933262063803,-0.45512997632248275
1566 Icarus,8.205950572841191,1.0334564931405592,-1.528861517378917,-0.45703568617971546
1566 Icarus,10.257438216051488,1.0381897505677087,-1.5174526090669316,-0.45885855881665155
1566 Icarus,12.308925859261787,1.0427330040562304,-1.5057659902432394,-0.46059745369447835
1566 Icarus,14.360413502472085,1.047083470100553,-1.4938009812027784,-0.462251190323898
1566 Icarus,16.411901145682382,1.0512382682024606,-1.4815568325288158,-0.463818546404978
1566 Icarus,18.46338878889268,1.0551944162168982,-1.4690327239626462,-0.4652982558533909
1566 Icarus,20.514876432102977,1.0589488254101815,-1.4562277631735123,-0.46668900670424984
1566 Icarus,22.566364075313274,1.0624982952078978,-1.4431409844252228,-0.4679894388839378
1566 Icarus,24.617851718523575,1.06583950760772,-1.4297713471356248,-0.46919814183945396
1566 Icarus,26.669339361733872,1.0689690212300134,-1.416117734324776,-0.4703136520138119
1566 Icarus,28.72082700494417,1.0718832649765186,-1.4021789509473683,-0.4713344501549276
1566 Icarus,30.772314648154467,1.07457853126455,-1.3879537221046037,-0.4722589584442351
1566 Icarus,32.823802291364764,1.0770509688009071,-1.3734406911303982,-0.4730855374298991
1566 Icarus,34.875289934575065,1.0792965748561427,-1.3586384175464359,-0.47381248274799226
1566 Icarus,36.92677757778536,1.0813111869958125,-1.343545374880262,-0.47443802161331555
1566 Icarus,38.97826522099566,1.0830904742208736,-1.328159948340213,-0.4749603090596525
1566 Icarus,41.02975286420595,1.0846299274643485,-1.3124804323406638,-0.47537742390712523
1566 Icarus,43.081240507416254,1.0859248493857474,-1.296505027870693,-0.47568736443194815
1566 Icarus,45.13272815062655,1.0869703433983764,-1.2802318396989298,-0.4758880437111912
1566 Icarus,47.18421579383685,1.0877613018575105,-1.2636588734070122,-0.475977284612158
1566 Icarus,49.23570343704715,1.0882923933292838,-1.2467840322438186,-0.47595281439255777
1566 Icarus,51.28719108025744,1.0885580488510378,-1.2296051137923185,-0.4758122588738193
1566 Icarus,53.338678723467744,1.088552447083428,-1.2121198064407557,-0.47555313614549743
1566 Icarus,55.39016636667804,1.0882694982428078,-1.1943256856496938,-0.4751728497537695
1566 Icarus,57.44165400988834,1.0877028266889464,-1.1762202100064898,-0.4746686813213573
1566 Icarus,59.49314165309863,1.086845752027766,-1.157800717058857,-0.4740377825397465
1566 Icarus,61.54462929630893,1.0856912685712135,-1.139064418919512,-0.47327716646719453
1566 Icarus,63.59611693951923,1.084232022976212,-1.1200083976344626,-0.4723836980575405
1566 Icarus,65.64760458272953,1.0824602898614357,-1.1006296003083553,-0.4713540838350927
1566 Icarus,67.69909222593982,1.0803679451739132,-1.0809248339816349,-0.47018486061963627
1566 Icarus,69.75057986915013,1.0779464370465492,-1.06089076025604,-0.468872383192639
1566 Icarus,71.80206751236042,1.0751867538517872,-1.0405238896675042,-0.4674128107806794
1566 Icarus,73.85355515557072,1.0720793891149718,-1.0198205758089243,-0.4658020922146569
1566 Icarus,75.90504279878101,1.068614302902333,-0.9987770092097192,-0.46403594960295236
1566 Icarus,77.95653044199132,1.0647808792416413,-0.9773892109851583,-0.46210986033288465
1566 Icarus,80.00801808520161,1.0605678790668156,-0.9556530262761718,-0.46001903718684045
1566 Icarus,82.0595057284119,1.0559633880991122,-0.933564117510687,-0.45775840632653675
1566 Icarus,84.11099337162221,1.050954758984581,-0.9111179575308073,-0.45532258285998295
1566 Icarus,86.16248101483251,1.045528546897176,-0.8883098226475301,-0.45270584365958266
1566 Icarus,88.2139686580428,1.0396704376855759,-0.8651347857072698,-0.44990209704492234
1566 Icarus,90.2654563012531,1.03336516748468,-0.8415877092837147,-0.44690484887816084
1566 Icarus,92.3169439444634,1.0265964325241443,-0.817663239146766,-0.4437071645411892
1566 Icarus,94.3684315876737,1.0193467876387854,-0.7933557982099468,-0.44030162616877344
1566 Icarus,96.41991923088399,1.0115975317099732,-0.768659581222654,-0.43668028439690965
1566 Icarus,98.4714068740943,1.0033285779314043,-0.7435685505586622,-0.43283460374569077
1566 Icarus,100.5228945173046,0.9945183063817095,-0.7180764335640664,-0.4287554005848167
1566 Icarus,102.57438216051489,0.9851433958807251,-0.692176722075409,-0.42443277241942745
1566 Icarus,104.62586980372518,0.9751786314805173,-0.6658626749142555,-0.4198560169736737
1566 Icarus,106.67735744693549,0.9645966831633692,-0.6391273244250617,-0.41501353922573603
1566 Icarus,108.72884509014578,0.953367850343275,-0.6119634884722905,-0.40989274414284604
1566 Icarus,110.78033273335608,0.9414597655372625,-0.5843637897834402,-0.40447991235444963
1566 Icarus,112.83182037656637,0.9288370490109256,-0.5563206851637336,-0.39876005535421477
1566 Icarus,114.88330801977668,0.9154609042046841,-0.5278265079822904,-0.3927167459942884
1566 Icarus,116.93479566298697,0.9012886411720875,-0.4988735285351258,-0.386331918969999
1566 Icarus,118.98628330619727,0.8862731119145917,-0.4694540385676995,-0.3795856346104126
1566 Icarus,121.03777094940757,0.8703620371095329,-0.4395604685966388,-0.37245579747966134
1566 Icarus,123.08925859261787,0.8534971979226791,-0.4091855500172803,-0.3649178189018768
1566 Icarus,125.14074623582816,0.8356134588405593,-0.3783225387919533,-0.35694420933157
1566 Icarus,127.19223387903845,0.8166375769882148,-0.3469655245090974,-0.34850408219141116
1566 Icarus,129.24372152224876,0.7964867391118251,-0.3151098589211758,-0.3395625449433066
1566 Icarus,131.29520916545906,0.7750667476884396,-0.2827527535187758,-0.33007994509413957
1566 Icarus,133.34669680866935,0.7522697500872759,-0.2498941192160496,-0.3200109276028258
1566 Icarus,135.39818445187964,0.7279713657733957,-0.216537757675962,-0.3093032443184291
1566 Icarus,137.44967209508994,0.7020270108137079,-0.18269307144248437,-0.2978962334897825
1566 Icarus,139.50115973830026,0.6742671382013725,-0.14837755320247215,-0.28571885480095527
1566 Icarus,141.55264738151055,0.6444909942430929,-0.11362046874351056,-0.27268711791685873
1566 Icarus,143.60413502472085,0.6124583165727371,-0.07846841048046005,-0.2587006729190532
1566 Icarus,145.65562266793114,0.5778781407230827,-0.04299385786367965,-0.24363822899988513
1566 Icarus,147.70711031114143,0.5403935031321009,-0.007308712301443865,-0.22735132059202529
1566 Icarus,149.75859795435173,0.49956029465223123,0.028413667168383894,-0.20965573852346947
1566 Icarus,151.81008559756202,0.4548178554610883,0.0639013656270904,-0.1903197094915255
1566 Icarus,153.86157324077234,0.4054484293170233,0.09871904214561175,-0.16904779853819935
1566 Icarus,155.91306088398264,0.3505238291118996,0.1321496824677662,-0.14546021750411228
1566 Icarus,157.96454852719293,0.288846791871244,0.16296982412839386,-0.11907146464026597
1566 Icarus,160.01603617040323,0.2189357451579499,0.18900875185565735,-0.0892903917389502
1566 Icarus,162.06752381361352,0.13926530360926453,0.20629840437976488,-0.05553382011480607
1566 Icarus,164.1190114568238,0.049520770120570004,0.20775119668559439,-0.017773493974644616
1566 Icarus,166.1704991000341,-0.04555684179923369,0.1831669444931499,0.021847128701669667
1566 Icarus,168.22198674324443,-0.13226526873926858,0.12700483333016527,0.057484664573635505
1566 Icarus,170.27347438645472,-0.1971785508805125,0.048992966261919,0.08363614032111294
1566 Icarus,172.32496202966502,-0.23944624875556997,-0.03554686464343812,0.10016892917937467
1566 Icarus,174.3764496728753,-0.2650140768614327,-0.1180969476424008,0.10970837823831804
1566 Icarus,176.4279373160856,-0.2793586800565227,-0.19588975490562657,0.11459814347981755
1566 Icarus,178.4794249592959,-0.2861315085132487,-0.2685016742636226,0.11637993794415354
1566 Icarus,180.5309126025062,-0.28764019067376867,-0.33624725071346157,0.11601953678993823
1566 Icarus,182.5824002457165,-0.2853666764815861,-0.39961683192601216,0.11413292272441351
1566 Icarus,184.6338878889268,-0.28029466236410894,-0.4590973811708714,0.11112660468917325
1566 Icarus,186.6853755321371,-0.2731001275162413,-0.5151222386689756,0.10727847911478833
1566 Icarus,188.7368631753474,-0.26426260281636793,-0.5680632492920203,0.10278473585816045
1566 Icarus,190.7883508185577,-0.2541319230733216,-0.6182359627951456,0.09778785221151517
1566 Icarus,192.83983846176798,-0.2429695954585829,-0.6659079486139563,0.09239386688024268
1566 Icarus,194.89132610497828,-0.2309752747712573,-0.7113069423343231,0.0866833936207861
1566 Icarus,196.9428137481886,-0.21830422133186536,-0.7546278837798235,0.08071885920797567
1566 Icarus,198.9943013913989,-0.20507912908471715,-0.7960387181584442,0.07454939215039467
1566 Icarus,201.0457890346092,-0.1913983369524323,-0.8356850902021733,0.0682142067623158
1566 Icarus,203.09727667781948,-0.1773416551339302,-0.87369412063927,0.06174499775743719
1566 Icarus,205.14876432102977,-0.16297458080921035,-0.910177445696607,0.055167668384970586
1566 Icarus,207.20025196424007,-0.14835140260752067,-0.9452336723035301,0.0485035998534698
1566 Icarus,209.25173960745036,-0.13351752330030725,-0.9789503717552512,0.041770598783444635
1566 Icarus,211.30322725066065,-0.11851122269945302,-1.011405708412262,0.03498361461686547
1566 Icarus,213.35471489387098,-0.1033650132189049,-1.0426697787462151,0.028155289988681886
1566 Icarus,215.40620253708127,-0.08810669466097754,-1.0728057193363236,0.021296388010471762
1566 Icarus,217.45769018029156,-0.0727601839146621,-1.1018706294937457,0.014416127623176844
1566 Icarus,219.50917782350186,-0.057346174123226346,-1.1299163442485924,0.007522449436369483
1566 Icarus,221.56066546671215,-0.041882663184835967,-1.156990085793205,0.0006222284048305049
1566 Icarus,223.61215310992245,-0.02638538108095695,-1.1831350155910336,-0.006278554580687629
1566 Icarus,225.66364075313274,-0.010868138109803749,-1.2083907048119646,-0.013174673164019435
1566 Icarus,227.71512839634306,0.004656889271432874,-1.2327935372221341,-0.020061541238749953
1566 Icarus,229.76661603955336,0.0201789222306179,-1.2563770558976999,-0.026935118707072714
1566 Icarus,231.81810368276365,0.03568838312476441,-1.2791722629658508,-0.033791833277008826
1566 Icarus,233.86959132597394,0.05117673118311983,-1.301207879865456,-0.04062851518641036
1566 Icarus,235.92107896918424,0.06663632429973204,-1.3225105742608367,-0.04744234241672285
1566 Icarus,237.97256661239453,0.08206030218544785,-1.3431051586564633,-0.05423079447316079
1566 Icarus,240.02405425560482,0.09744248709785441,-1.3630147648883175,-0.06099161320244123
1566 Icarus,242.07554189881515,0.1127772991184306,-1.3822609979632738,-0.06772276942457967
1566 Icarus,244.12702954202544,0.12805968353241526,-1.4008640721460077,-0.07442243439337926
1566 Icarus,246.17851718523573,0.14328504832793026,-1.4188429317262534,-0.08108895528726048
1566 Icarus,248.23000482844603,0.15844921019582253,-1.4362153585165571,-0.0877208340799194
1566 Icarus,250.28149247165632,0.17354834770242045,-1.4529980678154109,-0.09431670925792571
1566 Icarus,252.33298011486661,0.1885789605403438,-1.4692067943096967,-0.10087533994649989
1566 Icarus,254.3844677580769,0.20353783395021507,-1.4848563691734715,-0.10739559208045679
1566 Icarus,256.43595540128723,0.21842200755822871,-1.4999607894390847,-0.11387642631860842
1566 Icarus,258.4874430444975,0.2332287479983754,-1.5145332805648752,-0.12031688744976707
1566 Icarus,260.5389306877078,0.24795552478943783,-1.5285863529960235,-0.12671609507922277
1566 Icarus,262.5904183309181,0.2625999890201921,-1.5421318534073376,-0.13307323541802055
1566 Icarus,264.6419059741284,0.2771599544650294,-1.5551810112253803,-0.13938755402494707
1566 Icarus,266.6933936173387,0.2916333808092219,-1.5677444809496373,-0.1456583493739647
1566 Icarus,268.744881260549,0.3060183587105458,-1.5798323807261272,-0.15188496713883218
1566 Icarus,270.7963689037593,0.3203130964636481,-1.5914543275701032,-0.15806679510249586
1566 Icarus,272.8478565469696,0.3345159080667959,-1.602619469585775,-0.16420325861210816
1566 Icarus,274.8993441901799,0.3486252025186992,-1.6133365154890016,-0.17029381651170525
1566 Icarus,276.95083183339017,0.3626394741967044,-1.6236137617026722,-0.17633795749397402
1566 Icarus,279.0023194766005,0.37655729418773665,-1.6334591172631143,-0.18233519682052085
1566 Icarus,281.0538071198108,0.39037730246037305,-1.6428801267485895,-0.18828507336680347
1566 Icarus,283.1052947630211,0.4040982007810106,-1.6518839914172627,-0.1941871469536735
1566 Icarus,285.1567824062314,0.4177187462893988,-1.6604775887212435,-0.20004099593234495
1566 Icarus,287.2082700494417,0.4312377456595899,-1.6686674903452747,-0.20584621499387495
